t_sensor,accel_mag,label_true,t,motion_proxy
16.740061022496143,9.736284181060793,stack,16.740061022496143,9.910649968312253
16.74506102249614,9.92916408806892,stack,16.74506102249614,9.910649968312253
16.750061022496144,9.621677016686542,stack,16.750061022496144,9.910649968312253
16.755061022496143,9.638036559192669,stack,16.755061022496143,9.910649968312253
16.760061022496142,9.5328802724729,stack,16.760061022496142,9.910649968312253
16.76506102249614,9.697806221183685,stack,16.76506102249614,9.910649968312253
16.770061022496144,9.697620750401132,stack,16.770061022496144,9.985787909429655
16.775061022496143,9.865995092822658,stack,16.775061022496143,9.985787909429655
16.78006102249614,9.706328326474727,stack,16.78006102249614,9.985787909429655
16.785061022496144,9.312774733823815,stack,16.785061022496144,9.985787909429655
16.790061022496143,9.478348972620555,stack,16.790061022496143,9.985787909429655
16.795061022496142,9.729603944570687,stack,16.795061022496142,9.985787909429655
16.80006102249614,9.968742792501857,stack,16.80006102249614,9.985787909429655
16.805061022496144,9.723156057922132,stack,16.805061022496144,10.330830675173686
16.810061022496143,9.927241345181022,stack,16.810061022496143,10.330830675173686
16.815061022496142,9.348436816269844,stack,16.815061022496142,10.330830675173686
16.820061022496144,10.166849495089757,stack,16.820061022496144,10.330830675173686
16.825061022496143,9.671792557936216,stack,16.825061022496143,10.330830675173686
16.830061022496142,9.568659140837338,stack,16.830061022496142,10.330830675173686
16.83506102249614,9.822646159620849,stack,16.83506102249614,10.330830675173686
16.840061022496144,9.947566117546137,stack,16.840061022496144,9.440470983612736
16.845061022496143,9.747399476561704,stack,16.845061022496143,9.440470983612736
16.850061022496142,10.019040304085086,stack,16.850061022496142,9.440470983612736
16.85506102249614,9.302583064300585,stack,16.85506102249614,9.440470983612736
16.860061022496144,9.823641511101512,stack,16.860061022496144,9.440470983612736
16.865061022496143,10.149834467576838,stack,16.865061022496143,9.440470983612736
16.87006102249614,10.099787510012602,stack,16.87006102249614,10.615851981374464
16.875061022496144,9.975263434163748,stack,16.875061022496144,10.615851981374464
16.880061022496143,10.319353849321915,stack,16.880061022496143,10.615851981374464
16.885061022496142,10.986035854403193,stack,16.885061022496142,10.615851981374464
16.89006102249614,10.4518883639384,stack,16.89006102249614,10.615851981374464
16.895061022496144,11.309010293982952,stack,16.895061022496144,10.615851981374464
16.900061022496143,11.819906832579502,stack,16.900061022496143,10.615851981374464
16.90506102249614,12.643800418770963,stack,16.90506102249614,12.03537579626905
16.910061022496144,12.815403200730389,stack,16.910061022496144,12.03537579626905
16.915061022496143,14.384025937259231,stack,16.915061022496143,12.03537579626905
16.920061022496142,14.869310821456873,stack,16.920061022496142,12.03537579626905
16.92506102249614,15.895903031778872,stack,16.92506102249614,12.03537579626905
16.930061022496144,15.638978529043824,stack,16.930061022496144,12.03537579626905
16.935061022496143,15.621492938086565,stack,16.935061022496143,12.03537579626905
16.940061022496142,15.199929991887457,stack,16.940061022496142,15.264682257007786
16.945061022496144,15.29175013849334,stack,16.945061022496144,15.264682257007786
16.950061022496143,14.541730112766764,stack,16.950061022496143,15.264682257007786
16.955061022496142,13.661848097465642,stack,16.955061022496142,15.264682257007786
16.96006102249614,13.27168787397031,stack,16.96006102249614,15.264682257007786
16.965061022496144,12.711340617234642,stack,16.965061022496144,15.264682257007786
16.970061022496143,12.0469544851361,stack,16.970061022496143,12.404228347347903
16.975061022496142,12.267998087308822,stack,16.975061022496142,12.404228347347903
16.98006102249614,11.464299328582042,stack,16.98006102249614,12.404228347347903
16.985061022496144,10.670859096480568,stack,16.985061022496144,12.404228347347903
16.990061022496143,10.545839260512253,stack,16.990061022496143,12.404228347347903
16.99506102249614,10.019663147505549,stack,16.99506102249614,12.404228347347903
17.000061022496144,9.878025192805229,stack,17.000061022496144,12.404228347347903
17.005061022496143,10.06920495266836,stack,17.005061022496143,10.616532331664532
17.010061022496142,9.83657111437002,stack,17.010061022496142,10.616532331664532
17.01506102249614,10.321786577902293,stack,17.01506102249614,10.616532331664532
17.020061022496144,10.051504403059146,stack,17.020061022496144,10.616532331664532
17.025061022496143,9.507163716957322,stack,17.025061022496143,10.616532331664532
17.03006102249614,9.366450693219168,stack,17.03006102249614,10.616532331664532
17.035061022496144,9.859292411340922,stack,17.035061022496144,10.616532331664532
17.040061022496143,10.17197370506758,stack,17.040061022496143,9.848572074588366
17.045061022496142,9.496625623535923,stack,17.045061022496142,9.848572074588366
17.05006102249614,9.531285745106764,stack,17.05006102249614,9.848572074588366
17.055061022496144,10.53083285360052,stack,17.055061022496144,9.848572074588366
17.060061022496143,9.819037168196488,stack,17.060061022496143,9.848572074588366
17.065061022496142,9.71059714769425,stack,17.065061022496142,9.848572074588366
17.07006102249614,10.556545725012452,stack,17.07006102249614,9.228091422674805
17.075061022496143,9.721881318319792,stack,17.075061022496143,9.228091422674805
17.080061022496142,9.471319244707392,stack,17.080061022496142,9.228091422674805
17.08506102249614,9.835116919873512,stack,17.08506102249614,9.228091422674805
17.090061022496144,9.43541838983264,stack,17.090061022496144,9.228091422674805
17.095061022496143,9.334472484607602,stack,17.095061022496143,9.228091422674805
17.100061022496142,10.099607774439784,stack,17.100061022496142,9.228091422674805
17.105061022496145,9.642914152164144,stack,17.105061022496145,9.595658735129888
17.110061022496144,9.957324587339931,stack,17.110061022496144,9.595658735129888
17.115061022496143,9.477796076524776,stack,17.115061022496143,9.595658735129888
17.12006102249614,9.73792553807682,stack,17.12006102249614,9.595658735129888
17.125061022496144,9.441171493290453,stack,17.125061022496144,9.595658735129888
17.130061022496143,9.526961508638058,stack,17.130061022496143,9.595658735129888
17.135061022496142,10.33543098565645,stack,17.135061022496142,9.595658735129888
17.14006102249614,10.035150108385483,stack,17.14006102249614,10.662660940012833
17.145061022496144,10.014735234232212,stack,17.145061022496144,10.662660940012833
17.150061022496143,9.803827220186973,stack,17.150061022496143,10.662660940012833
17.15506102249614,9.70587795032502,stack,17.15506102249614,10.662660940012833
17.160061022496144,9.802236289645704,stack,17.160061022496144,10.662660940012833
17.165061022496143,9.68103734571163,stack,17.165061022496143,10.662660940012833
17.170061022496142,9.964850374190734,stack,17.170061022496142,9.752555200108496
17.17506102249614,9.782008454606194,stack,17.17506102249614,9.752555200108496
17.180061022496144,9.869501770486604,stack,17.180061022496144,9.752555200108496
17.185061022496143,10.613230237135037,stack,17.185061022496143,9.752555200108496
17.190061022496142,9.809337577184166,stack,17.190061022496142,9.752555200108496
17.19506102249614,9.483877701430972,stack,17.19506102249614,9.752555200108496
17.200061022496143,10.288251488561787,stack,17.200061022496143,9.752555200108496
17.205061022496142,9.50084654340849,stack,17.205061022496142,10.347904362733203
17.21006102249614,9.499577423454388,stack,17.21006102249614,10.347904362733203
17.215061022496144,10.353772555668902,stack,17.215061022496144,10.347904362733203
17.220061022496143,9.944097967620204,stack,17.220061022496143,10.347904362733203
17.225061022496142,9.507446891919956,stack,17.225061022496142,10.347904362733203
17.230061022496145,9.840371203218416,stack,17.230061022496145,10.347904362733203
17.235061022496144,10.235405934024891,stack,17.235061022496144,10.347904362733203
17.240061022496143,9.538769018690648,stack,17.240061022496143,9.633826754524671
17.247716759412512,9.84249643420709,idle,17.247716759412512,9.633826754524671
17.25271675941251,10.176775076312309,idle,17.25271675941251,9.633826754524671
17.257716759412514,9.791129703997228,idle,17.257716759412514,9.633826754524671
17.262716759412513,9.559939418818391,idle,17.262716759412513,9.633826754524671
17.26771675941251,9.753263966903244,idle,17.26771675941251,9.633826754524671
17.27271675941251,9.76826027889392,idle,17.27271675941251,10.330206538241342
17.277716759412513,9.732242243148823,idle,17.277716759412513,10.330206538241342
17.282716759412512,10.073010489764796,idle,17.282716759412512,10.330206538241342
17.28771675941251,9.841938903213318,idle,17.28771675941251,10.330206538241342
17.292716759412514,9.81634276383057,idle,17.292716759412514,10.330206538241342
17.297716759412513,9.894267713952637,idle,17.297716759412513,10.330206538241342
17.30271675941251,9.834053319599091,idle,17.30271675941251,10.330206538241342
17.30771675941251,9.52106674834947,idle,17.30771675941251,9.822311699813527
17.312716759412513,9.912218464496194,idle,17.312716759412513,9.822311699813527
17.317716759412512,9.893049577681236,idle,17.317716759412512,9.822311699813527
17.32271675941251,9.869242212827366,idle,17.32271675941251,9.822311699813527
17.32771675941251,9.921016383419593,idle,17.32771675941251,9.822311699813527
17.332716759412513,9.978151459534628,idle,17.332716759412513,9.822311699813527
17.337716759412512,10.018971445472369,idle,17.337716759412512,9.743153007938538
17.34271675941251,9.57053064858793,idle,17.34271675941251,9.743153007938538
17.347716759412513,9.696650409479869,idle,17.347716759412513,9.743153007938538
17.352716759412512,9.657496973096636,idle,17.352716759412512,9.743153007938538
17.35771675941251,9.741753250043455,idle,17.35771675941251,9.743153007938538
17.36271675941251,9.865285482573734,idle,17.36271675941251,9.743153007938538
17.367716759412513,9.54218394381224,idle,17.367716759412513,9.743153007938538
17.372716759412512,9.910350435640598,idle,17.372716759412512,9.56203770798463
17.37771675941251,9.582876123240723,idle,17.37771675941251,9.56203770798463
17.382716759412514,9.660962050802612,idle,17.382716759412514,9.56203770798463
17.387716759412513,9.627034721133858,idle,17.387716759412513,9.56203770798463
17.39271675941251,9.736025660339909,idle,17.39271675941251,9.56203770798463
17.39771675941251,9.858169727990374,idle,17.39771675941251,9.56203770798463
17.402716759412513,9.501359938731657,idle,17.402716759412513,9.56203770798463
17.407716759412512,10.044217807382616,idle,17.407716759412512,10.90072426349944
17.41271675941251,9.66520813916079,idle,17.41271675941251,10.90072426349944
17.417716759412514,10.134577654929538,idle,17.417716759412514,10.90072426349944
17.422716759412513,9.579149103623982,idle,17.422716759412513,10.90072426349944
17.42771675941251,9.9395476296816,idle,17.42771675941251,10.90072426349944
17.43271675941251,9.895430922681683,idle,17.43271675941251,10.90072426349944
17.437716759412513,9.775052941788674,idle,17.437716759412513,9.893612763055051
17.442716759412512,9.595218719373015,idle,17.442716759412512,9.893612763055051
17.44771675941251,9.73975803914982,idle,17.44771675941251,9.893612763055051
17.45271675941251,10.003441473205898,idle,17.45271675941251,9.893612763055051
17.457716759412513,9.93872354706515,idle,17.457716759412513,9.893612763055051
17.462716759412512,9.93903302526818,idle,17.462716759412512,9.893612763055051
17.46771675941251,10.033847703735209,idle,17.46771675941251,9.893612763055051
17.472716759412513,9.883005147220125,idle,17.472716759412513,10.164654003137938
17.477716759412512,9.800720427707455,idle,17.477716759412512,10.164654003137938
17.48271675941251,9.940937871607533,idle,17.48271675941251,10.164654003137938
17.48771675941251,9.914604836536007,idle,17.48771675941251,10.164654003137938
17.492716759412513,10.01665762465287,idle,17.492716759412513,10.164654003137938
17.497716759412512,9.8816520875105,idle,17.497716759412512,10.164654003137938
17.50271675941251,9.901711395618678,idle,17.50271675941251,10.164654003137938
17.507716759412514,9.961856224804915,idle,17.507716759412514,9.318631681326274
17.512716759412513,9.810040158657,idle,17.512716759412513,9.318631681326274
17.51771675941251,9.64735630967684,idle,17.51771675941251,9.318631681326274
17.52271675941251,9.80475513876422,idle,17.52271675941251,9.318631681326274
17.527716759412513,9.82491803625567,idle,17.527716759412513,9.318631681326274
17.532716759412512,9.979149862716058,idle,17.532716759412512,9.318631681326274
17.53771675941251,9.907980150679183,idle,17.53771675941251,9.719568678302965
17.542716759412514,9.73493818179739,idle,17.542716759412514,9.719568678302965
17.547716759412513,9.844688691830376,idle,17.547716759412513,9.719568678302965
17.55271675941251,9.765278144307556,idle,17.55271675941251,9.719568678302965
17.55771675941251,9.735922712181324,idle,17.55771675941251,9.719568678302965
17.562716759412513,9.93213668041158,idle,17.562716759412513,9.719568678302965
17.567716759412512,9.653321824984786,idle,17.567716759412512,9.719568678302965
17.57271675941251,9.969580621156195,idle,17.57271675941251,8.968166451714783
17.57771675941251,9.758561885037942,idle,17.57771675941251,8.968166451714783
17.58500174236238,9.93965101276327,flip,17.58500174236238,8.968166451714783
17.59000174236238,9.690035427858064,flip,17.59000174236238,8.968166451714783
17.59500174236238,9.611308343416392,flip,17.59500174236238,8.968166451714783
17.60000174236238,9.621011066661918,flip,17.60000174236238,8.968166451714783
17.60500174236238,10.063547604106194,flip,17.60500174236238,10.004531495274426
17.61000174236238,9.300693448049412,flip,17.61000174236238,10.004531495274426
17.61500174236238,9.845336499634673,flip,17.61500174236238,10.004531495274426
17.62000174236238,9.616925871117864,flip,17.62000174236238,10.004531495274426
17.62500174236238,9.657909754860366,flip,17.62500174236238,10.004531495274426
17.63000174236238,10.357010967716963,flip,17.63000174236238,10.004531495274426
17.63500174236238,9.599682689699211,flip,17.63500174236238,10.004531495274426
17.64000174236238,9.588859981064603,flip,17.64000174236238,9.58085004328186
17.64500174236238,9.345967763327849,flip,17.64500174236238,9.58085004328186
17.65000174236238,9.248953609133988,flip,17.65000174236238,9.58085004328186
17.65500174236238,9.737577231402902,flip,17.65500174236238,9.58085004328186
17.66000174236238,9.60438188944749,flip,17.66000174236238,9.58085004328186
17.665001742362378,10.017268140633917,flip,17.665001742362378,9.58085004328186
17.67000174236238,9.870765465489011,flip,17.67000174236238,9.78984173896131
17.67500174236238,9.536947141342656,flip,17.67500174236238,9.78984173896131
17.68000174236238,10.250546925357892,flip,17.68000174236238,9.78984173896131
17.68500174236238,10.139848425595629,flip,17.68500174236238,9.78984173896131
17.69000174236238,9.81570076188793,flip,17.69000174236238,9.78984173896131
17.69500174236238,10.045075843402117,flip,17.69500174236238,9.78984173896131
17.700001742362378,10.323872509106156,flip,17.700001742362378,9.78984173896131
17.70500174236238,9.928092708087664,flip,17.70500174236238,10.374690414647445
17.71000174236238,9.645884156070103,flip,17.71000174236238,10.374690414647445
17.71500174236238,9.845158332560164,flip,17.71500174236238,10.374690414647445
17.72000174236238,9.86211019212166,flip,17.72000174236238,10.374690414647445
17.72500174236238,9.893271866509822,flip,17.72500174236238,10.374690414647445
17.73000174236238,10.153749253449853,flip,17.73000174236238,10.374690414647445
17.73500174236238,9.905303605043162,flip,17.73500174236238,10.374690414647445
17.74000174236238,9.314380657740584,flip,17.74000174236238,10.134350164352124
17.74500174236238,9.569844741422395,flip,17.74500174236238,10.134350164352124
17.75000174236238,9.490041758691174,flip,17.75000174236238,10.134350164352124
17.75500174236238,9.916355176992877,flip,17.75500174236238,10.134350164352124
17.76000174236238,9.729413148581315,flip,17.76000174236238,10.134350164352124
17.76500174236238,9.915802974547011,flip,17.76500174236238,10.134350164352124
17.77000174236238,9.661689973348658,flip,17.77000174236238,10.65619177545877
17.77500174236238,9.59149629633738,flip,17.77500174236238,10.65619177545877
17.78000174236238,10.115196783370132,flip,17.78000174236238,10.65619177545877
17.78500174236238,9.930900615461647,flip,17.78500174236238,10.65619177545877
17.790001742362378,9.738198205353966,flip,17.790001742362378,10.65619177545877
17.79500174236238,9.311126336684945,flip,17.79500174236238,10.65619177545877
17.80000174236238,9.424023326999096,flip,17.80000174236238,10.65619177545877
17.80500174236238,9.454687790913054,flip,17.80500174236238,9.43418714025031
17.81000174236238,9.79164361850128,flip,17.81000174236238,9.43418714025031
17.81500174236238,9.522418060099143,flip,17.81500174236238,9.43418714025031
17.82000174236238,10.131010688272466,flip,17.82000174236238,9.43418714025031
17.825001742362378,10.0327256480726,flip,17.825001742362378,9.43418714025031
17.83000174236238,9.76051898819806,flip,17.83000174236238,9.43418714025031
17.83500174236238,9.5544762563666,flip,17.83500174236238,9.43418714025031
17.84000174236238,9.659216904599573,flip,17.84000174236238,10.04652774703877
17.84500174236238,9.897321964328926,flip,17.84500174236238,10.04652774703877
17.85000174236238,9.8163114247133,flip,17.85000174236238,10.04652774703877
17.85500174236238,9.7463032651983,flip,17.85500174236238,10.04652774703877
17.86000174236238,10.16187704908585,flip,17.86000174236238,10.04652774703877
17.86500174236238,9.705119256898966,flip,17.86500174236238,10.04652774703877
17.87000174236238,9.76858551617852,flip,17.87000174236238,9.441478934137615
17.87500174236238,9.976188471207204,flip,17.87500174236238,9.441478934137615
17.88000174236238,9.891235611888009,flip,17.88000174236238,9.441478934137615
17.88500174236238,10.134247779659669,flip,17.88500174236238,9.441478934137615
17.89000174236238,9.662303505569795,flip,17.89000174236238,9.441478934137615
17.89500174236238,9.576390759170836,flip,17.89500174236238,9.441478934137615
17.90000174236238,10.007359116468288,flip,17.90000174236238,9.441478934137615
17.90500174236238,9.848243332588751,flip,17.90500174236238,9.610439542824375
17.91000174236238,10.04757553383756,flip,17.91000174236238,9.610439542824375
17.915001742362378,10.02652987680812,flip,17.915001742362378,9.610439542824375
17.92000174236238,10.02210363511056,flip,17.92000174236238,9.610439542824375
17.92500174236238,9.517476134534435,flip,17.92500174236238,9.610439542824375
17.93000174236238,9.780967647664433,flip,17.93000174236238,9.610439542824375
17.93500174236238,9.648134057702215,flip,17.93500174236238,9.610439542824375
17.94000174236238,9.669910222605855,flip,17.94000174236238,9.407761103407426
17.94500174236238,9.847001977255092,flip,17.94500174236238,9.407761103407426
17.950001742362378,10.264770688198649,flip,17.950001742362378,9.407761103407426
17.95500174236238,10.436551082961913,flip,17.95500174236238,9.407761103407426
17.96000174236238,9.56314285846446,flip,17.96000174236238,9.407761103407426
17.96500174236238,9.797769706331078,flip,17.96500174236238,9.407761103407426
17.97000174236238,9.5685206639832,flip,17.97000174236238,9.698626556210105
17.97500174236238,9.576060362312983,flip,17.97500174236238,9.698626556210105
17.98000174236238,9.72890452042312,flip,17.98000174236238,9.698626556210105
17.98500174236238,9.32347790091326,flip,17.98500174236238,9.698626556210105
17.99000174236238,9.917859256998067,flip,17.99000174236238,9.698626556210105
17.99500174236238,9.471726397756171,flip,17.99500174236238,9.698626556210105
18.00000174236238,9.757531227829594,flip,18.00000174236238,9.698626556210105
18.00500174236238,9.570461198456798,flip,18.00500174236238,9.861301992651166
18.01000174236238,10.013842523205916,flip,18.01000174236238,9.861301992651166
18.01500174236238,10.050079572384703,flip,18.01500174236238,9.861301992651166
18.02000174236238,9.991361614726976,flip,18.02000174236238,9.861301992651166
18.02500174236238,9.791937239138482,flip,18.02500174236238,9.861301992651166
18.03000174236238,9.327140723509778,flip,18.03000174236238,9.861301992651166
18.03500174236238,9.49207559763673,flip,18.03500174236238,9.861301992651166
18.040001742362374,9.942685007301904,flip,18.040001742362374,9.860059808592956
18.04500174236238,9.626998627780416,flip,18.04500174236238,9.860059808592956
18.05000174236238,9.71374969426741,flip,18.05000174236238,9.860059808592956
18.05500174236238,9.964221319393396,flip,18.05500174236238,9.860059808592956
18.06000174236238,10.443867490344976,flip,18.06000174236238,9.860059808592956
18.06500174236238,9.586364597317568,flip,18.06500174236238,9.860059808592956
18.07000174236238,9.939483271429156,flip,18.07000174236238,10.072904146261315
18.075001742362375,9.638688920503885,flip,18.075001742362375,10.072904146261315
18.08000174236238,9.47214075207365,flip,18.08000174236238,10.072904146261315
18.08500174236238,9.706560007725365,flip,18.08500174236238,10.072904146261315
18.09000174236238,9.734114446710194,flip,18.09000174236238,10.072904146261315
18.09500174236238,9.679210281098753,flip,18.09500174236238,10.072904146261315
18.10000174236238,9.962550578538702,flip,18.10000174236238,10.072904146261315
18.10500174236238,9.72310741049526,flip,18.10500174236238,9.737440904968787
18.11000174236238,9.191304765616064,flip,18.11000174236238,9.737440904968787
18.11500174236238,9.968239120337724,flip,18.11500174236238,9.737440904968787
18.12000174236238,9.954193963754795,flip,18.12000174236238,9.737440904968787
18.12500174236238,9.37939954655366,flip,18.12500174236238,9.737440904968787
18.13000174236238,9.607127806763552,flip,18.13000174236238,9.737440904968787
18.13500174236238,9.66533959129905,flip,18.13500174236238,9.737440904968787
18.14000174236238,10.013326464224685,flip,18.14000174236238,9.764641849528388
18.14500174236238,9.734761655418588,flip,18.14500174236238,9.764641849528388
18.15000174236238,10.095187173293102,flip,18.15000174236238,9.764641849528388
18.15500174236238,9.582701239808332,flip,18.15500174236238,9.764641849528388
18.16000174236238,10.065642268445568,flip,18.16000174236238,9.764641849528388
18.165001742362374,9.810494800852194,flip,18.165001742362374,9.764641849528388
18.17000174236238,9.698648709800558,flip,18.17000174236238,10.20584213376682
18.17500174236238,10.05997540694219,flip,18.17500174236238,10.20584213376682
18.18000174236238,10.048820420684391,flip,18.18000174236238,10.20584213376682
18.18500174236238,9.982603736198069,flip,18.18500174236238,10.20584213376682
18.19000174236238,9.771498493982548,flip,18.19000174236238,10.20584213376682
18.19500174236238,10.123980527215007,flip,18.19500174236238,10.20584213376682
18.200001742362375,10.168120408438377,flip,18.200001742362375,10.20584213376682
18.20500174236238,9.716667056630966,flip,18.20500174236238,9.633975215847933
18.21000174236238,9.842253202783043,flip,18.21000174236238,9.633975215847933
18.21500174236238,9.355117240704518,flip,18.21500174236238,9.633975215847933
18.22000174236238,9.605467606878888,flip,18.22000174236238,9.633975215847933
18.22500174236238,10.102074476651628,flip,18.22500174236238,9.633975215847933
18.23000174236238,9.523368426716766,flip,18.23000174236238,9.633975215847933
18.23500174236238,9.91019717121842,flip,18.23500174236238,9.633975215847933
18.24000174236238,9.798560944755474,flip,18.24000174236238,9.511659500079087
18.24500174236238,10.303073051660334,flip,18.24500174236238,9.511659500079087
18.25000174236238,9.851822574483895,flip,18.25000174236238,9.511659500079087
18.25500174236238,9.246862703805808,flip,18.25500174236238,9.511659500079087
18.26000174236238,9.683201193296249,flip,18.26000174236238,9.511659500079087
18.26500174236238,9.93670261665786,flip,18.26500174236238,9.511659500079087
18.27000174236238,9.992235097771156,flip,18.27000174236238,9.446927280642353
18.27500174236238,9.949308115730338,flip,18.27500174236238,9.446927280642353
18.28000174236238,10.19112030408373,flip,18.28000174236238,9.446927280642353
18.28500174236238,9.88580080869135,flip,18.28500174236238,9.446927280642353
18.290001742362374,9.241881069320357,flip,18.290001742362374,9.446927280642353
18.29500174236238,9.61812778667446,flip,18.29500174236238,9.446927280642353
18.30000174236238,9.87341053072079,flip,18.30000174236238,9.446927280642353
18.30500174236238,9.604737811426975,flip,18.30500174236238,10.116837334005554
18.31000174236238,9.914393760224767,flip,18.31000174236238,10.116837334005554
18.31500174236238,9.895113984444103,flip,18.31500174236238,10.116837334005554
18.32000174236238,10.293805794327692,flip,18.32000174236238,10.116837334005554
18.325001742362375,9.598343924071854,flip,18.325001742362375,10.116837334005554
18.33000174236238,9.449440945335011,flip,18.33000174236238,10.116837334005554
18.33500174236238,9.433716401833973,flip,18.33500174236238,10.116837334005554
18.34000174236238,9.667587883841154,flip,18.34000174236238,9.42983617048569
18.34500174236238,9.960909401199048,flip,18.34500174236238,9.42983617048569
18.35000174236238,9.764934348232602,flip,18.35000174236238,9.42983617048569
18.35500174236238,9.60747235799132,flip,18.35500174236238,9.42983617048569
18.36000174236238,9.4866797845461,flip,18.36000174236238,9.42983617048569
18.36500174236238,9.758567435666937,flip,18.36500174236238,9.42983617048569
18.37000174236238,10.034141577534434,flip,18.37000174236238,9.502173326363003
18.37500174236238,10.217458012280016,flip,18.37500174236238,9.502173326363003
18.38000174236238,10.318070774023823,flip,18.38000174236238,9.502173326363003
18.38500174236238,10.257721399899271,flip,18.38500174236238,9.502173326363003
18.39000174236238,10.29668239420709,flip,18.39000174236238,9.502173326363003
18.39500174236238,10.262193961672056,flip,18.39500174236238,9.502173326363003
18.40000174236238,10.894547237691253,flip,18.40000174236238,9.502173326363003
18.40500174236238,11.729070013213448,flip,18.40500174236238,11.09827718139991
18.41000174236238,11.944523789772806,flip,18.41000174236238,11.09827718139991
18.415001742362374,12.90898762665521,flip,18.415001742362374,11.09827718139991
18.42000174236238,13.582949548878016,flip,18.42000174236238,11.09827718139991
18.42500174236238,14.698421534641913,flip,18.42500174236238,11.09827718139991
18.43000174236238,15.259924267839788,flip,18.43000174236238,11.09827718139991
18.43500174236238,16.055050134829443,flip,18.43500174236238,11.09827718139991
18.44000174236238,16.87388135364032,flip,18.44000174236238,15.647248408816326
18.44500174236238,17.06035081669855,flip,18.44500174236238,15.647248408816326
18.450001742362375,18.06794841724347,flip,18.450001742362375,15.647248408816326
18.45500174236238,18.35975971063022,flip,18.45500174236238,15.647248408816326
18.46000174236238,17.10629040408782,flip,18.46000174236238,15.647248408816326
18.46500174236238,16.201100488876985,flip,18.46500174236238,15.647248408816326
18.47000174236238,15.644439004268577,flip,18.47000174236238,16.41052228335219
18.47500174236238,15.03470564898334,flip,18.47500174236238,16.41052228335219
18.48000174236238,13.609360600359514,flip,18.48000174236238,16.41052228335219
18.48500174236238,13.070640210878729,flip,18.48500174236238,16.41052228335219
18.49000174236238,11.909259820526016,flip,18.49000174236238,16.41052228335219
18.49500174236238,11.353766543546842,flip,18.49500174236238,16.41052228335219
18.50000174236238,10.34629821669691,flip,18.50000174236238,16.41052228335219
18.50500174236238,10.554209428965189,flip,18.50500174236238,10.26850227765284
18.51000174236238,9.926359265571415,flip,18.51000174236238,10.26850227765284
18.51500174236238,9.730403689699964,flip,18.51500174236238,10.26850227765284
18.52000174236238,9.473516247682683,flip,18.52000174236238,10.26850227765284
18.52500174236238,10.063082464144667,flip,18.52500174236238,10.26850227765284
18.53000174236238,10.533738382977685,flip,18.53000174236238,10.26850227765284
18.53500174236238,9.612897569465868,flip,18.53500174236238,10.26850227765284
18.540001742362374,9.738336919917534,flip,18.540001742362374,10.052479291424014
18.54500174236238,9.706076031053144,flip,18.54500174236238,10.052479291424014
18.55000174236238,9.94422325248284,flip,18.55000174236238,10.052479291424014
18.55500174236238,10.105841193921176,flip,18.55500174236238,10.052479291424014
18.56000174236238,9.799313943672065,flip,18.56000174236238,10.052479291424014
18.56500174236238,9.690074287080012,flip,18.56500174236238,10.052479291424014
18.57000174236238,9.270838275481095,flip,18.57000174236238,8.99498861792832
18.575001742362375,9.999836707675598,flip,18.575001742362375,8.99498861792832
18.58000174236238,9.83378139853954,flip,18.58000174236238,8.99498861792832
18.58500174236238,9.267676429030642,flip,18.58500174236238,8.99498861792832
18.59000174236238,9.45778392555355,flip,18.59000174236238,8.99498861792832
18.59500174236238,9.514145866561057,flip,18.59500174236238,8.99498861792832
18.60000174236238,9.676215772955372,flip,18.60000174236238,8.99498861792832
18.60500174236238,9.540728987619412,flip,18.60500174236238,9.857415368792417
18.61000174236238,10.043291508293366,flip,18.61000174236238,9.857415368792417
18.61500174236238,9.524621863574849,flip,18.61500174236238,9.857415368792417
18.62000174236238,9.658457411305054,flip,18.62000174236238,9.857415368792417
18.62500174236238,9.496037670839556,flip,18.62500174236238,9.857415368792417
18.63000174236238,10.017254418441192,flip,18.63000174236238,9.857415368792417
18.63500174236238,9.68068422736633,flip,18.63500174236238,9.857415368792417
18.64000174236238,9.811595594938003,flip,18.64000174236238,9.641548730739345
18.64500174236238,9.975795920416292,flip,18.64500174236238,9.641548730739345
18.65000174236238,9.806918691669656,flip,18.65000174236238,9.641548730739345
18.65500174236238,9.767439129113727,flip,18.65500174236238,9.641548730739345
18.66000174236238,10.03562456273585,flip,18.66000174236238,9.641548730739345
18.665001742362374,9.92239628833292,flip,18.665001742362374,9.641548730739345
18.67000174236238,9.844760815512426,flip,18.67000174236238,9.219836139430068
18.67500174236238,9.694554103095744,flip,18.67500174236238,9.219836139430068
18.68000174236238,9.858926737868073,flip,18.68000174236238,9.219836139430068
18.68500174236238,9.594253315159158,flip,18.68500174236238,9.219836139430068
18.69000174236238,10.25869100575728,flip,18.69000174236238,9.219836139430068
18.69500174236238,9.895129603156976,flip,18.69500174236238,9.219836139430068
18.700001742362375,9.945096978842608,flip,18.700001742362375,9.219836139430068
18.70500174236238,9.617604479650126,flip,18.70500174236238,9.22063574092815
18.71000174236238,9.743045498305168,flip,18.71000174236238,9.22063574092815
18.71500174236238,10.017079249271454,flip,18.71500174236238,9.22063574092815
18.72000174236238,9.225246578794952,flip,18.72000174236238,9.22063574092815
18.72500174236238,9.728831821156064,flip,18.72500174236238,9.22063574092815
18.73000174236238,9.617463984035007,flip,18.73000174236238,9.22063574092815
18.73500174236238,9.469803589193807,flip,18.73500174236238,9.22063574092815
